Date	GPP	R	NEP	GPPsd	Rsd	NEPsd	Treatment	Pond
2023-07-07	1.08478773266825	-0.911727501882392	0.173060230785859	0.0333895020335521	0.0335073322810374	0.0473032785612206	Fish	B1P1
2023-07-08	0.753805120469222	-0.221734384604185	0.532070735865037	0.0275596236958658	0.0272875103447623	0.0387832577160975	Fish	B1P1
2023-07-09	0.872055884897555	-0.346948300985811	0.525107583911744	0.0416028278518052	0.0412222512577712	0.0585667933561823	Fish	B1P1
2023-07-10	1.24250958571038	-0.685128873819636	0.557380711890747	0.0608793083136102	0.0603600220224793	0.0857299389904005	Fish	B1P1
2023-07-11	1.5051929998088	-1.55589161099323	-0.0506986111844245	0.0514908235193169	0.0499442155538483	0.0717337408336321	Fish	B1P1
2023-07-12	1.12077572476653	-0.596000998244203	0.524774726522327	0.0264892360953844	0.0249579527288161	0.0363947665651372	Fish	B1P1
2023-07-13	1.13837218672882	-0.629215374178409	0.509156812550408	0.0140166849937953	0.0128772383564058	0.0190339361642035	Fish	B1P1
2023-07-14	0.982603433896002	-0.47167963812488	0.510923795771122	0.0146627771195025	0.0136827524405847	0.0200552922493424	Fish	B1P1
2023-07-15	1.2493253692707	-0.825153482273293	0.424171886997405	0.0167162547538277	0.0154392066916175	0.0227552691977343	Fish	B1P1
2023-07-16	1.3706227204871	-1.16385985072546	0.206762869761638	0.0129120053608194	0.01261727183502	0.0180531280114173	Fish	B1P1
2023-06-23	0.587052964893117	-0.34157945874835	0.245473506144767	0.0219536695530203	0.0215718053015346	0.030778342886038	Fish	B2P2
2023-06-24	1.36947449079993	-1.24772223666166	0.121752254138264	0.0721091684623733	0.0729137538104728	0.10254826995649	Fish	B2P2
2023-06-25	0.826705641273255	-0.604280416191192	0.222425225082063	0.0372345872635832	0.0370766518354171	0.0525460997602498	Fish	B2P2
2023-06-26	0.871828961513733	-0.649092080516756	0.222736880996977	0.0380168276033961	0.0381392212779066	0.0538505281377208	Fish	B2P2
2023-06-27	0.468562639655559	-0.142940952788592	0.325621686866967	0.0126696799327239	0.0128831895291107	0.0180692380038743	Fish	B2P2
2023-06-28	0.658998836980707	-0.172880458110942	0.486118378869765	0.0202371909641765	0.0199699831937752	0.0284313933334301	Fish	B2P2
2023-06-29	0.425317544938504	-0.121786662081065	0.30353088285744	0.0174815904097402	0.017012428646523	0.0243932107707648	Fish	B2P2
2023-06-30	1.25101446881803	-0.820284212333776	0.43073025648425	0.0403751905299112	0.0405877352225368	0.0572496310976882	Fish	B2P2
2023-07-01	0.793036984680812	-0.261470825186171	0.531566159494641	0.0302241566585529	0.0288495899633028	0.0417827534608653	Fish	B2P2
2023-07-02	0.31814844311934	0.199247090284551	0.517395533403891	0.0150876231650553	0.0145833438433286	0.0209835719176565	Fish	B2P2
2023-07-03	0.724721891542869	-0.506339943408863	0.218381948134006	0.0141395723551683	0.0137343510825027	0.0197119229413186	Fish	B2P2
2023-07-04	0.81820394774503	-0.451470142666124	0.366733805078906	0.0481956383067418	0.0485253942248472	0.0683924954689556	Fish	B2P2
2023-07-05	0.886906675830086	-0.444700005452499	0.442206670377587	0.0559375345748333	0.054558498896209	0.0781385793070127	Fish	B2P2
2023-07-06	0.723377839505486	-0.0600876314239907	0.663290208081495	0.0249019443039357	0.0240353102089661	0.0346092901828042	Fish	B2P2
2023-07-07	1.01837434592558	-0.537820054841414	0.480554291084161	0.0317619301077928	0.030917121285657	0.0443248078705858	Fish	B2P2
2023-07-08	0.685560784211593	0.149080747800036	0.834641532011628	0.0317690422513999	0.0322479841029636	0.0452681402785251	Fish	B2P2
2023-07-09	0.766893665813452	-0.170914268445236	0.595979397368216	0.032516998733309	0.0329110745692917	0.0462654734756654	Fish	B2P2
2023-07-10	0.583230634877073	0.541718211485888	1.12494884636296	0.0366234902753304	0.0360852893018368	0.0514142795723569	Fish	B2P2
2023-07-11	1.86737996079821	-1.40358122946684	0.463798731331365	0.113480196412794	0.111881921682138	0.159359089408714	Fish	B2P2
2023-07-12	1.2261187395614	-0.611407757366377	0.614710982195021	0.0567603075814375	0.0565657294506491	0.0801337273875577	Fish	B2P2
2023-07-13	0.646654113541633	-0.103535189555538	0.543118923986094	0.0250796673038191	0.02486607400238	0.0353172953149316	Fish	B2P2
2023-07-14	1.25327657762183	-0.927820520299589	0.325456057322239	0.0224798067285627	0.022131620666281	0.0315460036117047	Fish	B2P2
2023-07-15	1.44442731746289	-0.869459754824653	0.574967562638234	0.0317224398450778	0.0312999811981281	0.0445645824924654	Fish	B2P2
2023-07-16	0.595661906459841	-0.421312136641529	0.174349769818313	0.0183568110489498	0.0184359192879711	0.0260164492557964	Fish	B2P2
2023-06-23	0.923835041192205	-0.480194380780028	0.443640660412177	0.0225567686059559	0.0222416987419319	0.0316780834784792	Fish	B3P3
2023-06-24	0.977348081340515	-0.376102228812786	0.601245852527729	0.055225654021148	0.0552533484950843	0.0781204543124448	Fish	B3P3
2023-06-25	1.10297910130583	-0.765480079471566	0.337499021834261	0.08209370506017	0.0823612890783434	0.116287395487012	Fish	B3P3
2023-06-26	1.37767516185486	-1.4429517741171	-0.0652766122622417	0.0504430880496939	0.0507799124631332	0.0715758663360259	Fish	B3P3
2023-06-27	0.731349142785588	-0.304887568231097	0.42646157455449	0.019659812493254	0.0197337988424426	0.0278555388392308	Fish	B3P3
2023-06-28	0.730295328836313	-0.0264267287813569	0.703868600054956	0.019121639755418	0.018013631875348	0.0262702881650836	Fish	B3P3
2023-06-29	0.597158627825941	-0.199337506895601	0.39782112093034	0.0260731309574108	0.0252796676335706	0.0363162464137759	Fish	B3P3
2023-06-30	0.978367900142805	-0.0978280631855284	0.880539836957277	0.0475718140078182	0.0478718447391419	0.0674891917770761	Fish	B3P3
2023-07-01	0.827169604642175	-0.129235006128288	0.697934598513887	0.0352247646025939	0.0349241020771916	0.0496031949294221	Fish	B3P3
2023-07-02	0.68670031687464	-0.420439244131232	0.266261072743408	0.0478050192050656	0.0470945371911579	0.0671060004354755	Fish	B3P3
2023-07-03	0.698012829281805	-0.335951119925977	0.362061709355828	0.0181527109021364	0.0171299042990479	0.0249590571615012	Fish	B3P3
2023-07-04	1.59144647787761	-0.660457304328561	0.930989173549045	0.0481367686224668	0.0477154010169519	0.0677783740408505	Fish	B3P3
2023-07-05	1.10781093262567	-0.275573386890392	0.832237545735282	0.0959980285743362	0.0955087077539189	0.135416153936606	Fish	B3P3
2023-07-06	1.44179417982661	-1.07184440969736	0.369949770129251	0.0942521977248929	0.0939378845594721	0.133070668937527	Fish	B3P3
2023-07-07	1.36631477048983	-0.84267197975214	0.523642790737691	0.0541195180725859	0.0538383666083991	0.0763380112098117	Fish	B3P3
2023-07-08	1.12429574801439	-0.305255974935662	0.819039773078727	0.0781202105875708	0.076146142939128	0.109091715481757	Fish	B3P3
2023-07-09	1.18425765175027	-0.681894277843531	0.502363373906737	0.0754590463699431	0.075949890540154	0.107062848608295	Fish	B3P3
2023-07-10	1.26023625343181	-0.075539471005413	1.1846967824264	0.113816726497151	0.115340616994128	0.162042294352781	Fish	B3P3
2023-07-11	1.27668256173683	-0.242323813269938	1.0343587484669	0.0917747244327986	0.090881326686807	0.129158877298737	Fish	B3P3
2023-07-12	2.74625185356071	-2.51315312159412	0.233098731966595	0.0853477876920905	0.0860790499175828	0.121218182211448	Fish	B3P3
2023-07-13	1.02495937105882	-0.437410873052177	0.587548498006647	0.0227730976546623	0.0220840303662706	0.0317225215581477	Fish	B3P3
2023-07-14	1.15175691862501	-0.551565228152133	0.600191690472879	0.0210911810261386	0.0201563740555249	0.0291739152693564	Fish	B3P3
2023-07-15	1.11049769324799	-0.510017128898868	0.600480564349118	0.0260454156217182	0.0255679111686381	0.0364976952208685	Fish	B3P3
2023-07-16	1.28368040518713	-1.11717929036195	0.166501114825184	0.0170113158719968	0.0164248379462843	0.0236465678113876	Fish	B3P3
2023-06-23	0.460835794944214	-0.441452458709154	0.0193833362350601	0.0105474874714005	0.0105784043441344	0.0149382773580943	Fish	B2P3
2023-06-24	0.739770837324788	-0.658733407229248	0.0810374300955406	0.0204218406739186	0.0202550513934981	0.0287631480103303	Fish	B2P3
2023-06-25	0.678405298584764	-0.571868469934442	0.106536828650323	0.0224394310250704	0.0227049389298265	0.0319224422082028	Fish	B2P3
2023-06-26	0.734651376078591	-0.543441471238853	0.191209904839738	0.0188693909552176	0.0187243197933414	0.0265829657251437	Fish	B2P3
2023-06-27	0.399572781939234	-0.188335788155214	0.21123699378402	0.0117872306567721	0.0115155435491237	0.0164786695393685	Fish	B2P3
2023-06-28	0.582054038668554	-0.276972081165736	0.305081957502817	0.0106308601727917	0.0103268157597053	0.0148208741897483	Fish	B2P3
2023-06-29	0.490096585466388	-0.301589224605497	0.18850736086089	0.0111437867780282	0.0107453347032875	0.0154805103804697	Fish	B2P3
2023-06-30	0.903220880034224	-0.700215850833984	0.20300502920024	0.0191575922789568	0.0188808057936211	0.026897921282939	Fish	B2P3
2023-07-01	0.465825641450278	-0.161512175806205	0.304313465644073	0.0147182208265863	0.0147618022138736	0.020845546980151	Fish	B2P3
2023-07-02	0.389746409775997	-0.0954774094862253	0.294269000289772	0.0106129465218705	0.0103322828499475	0.0148118433278036	Fish	B2P3
2023-07-03	0.536976854559688	-0.385400600838449	0.151576253721239	0.0117600770514178	0.0113511964510577	0.0163446955654055	Fish	B2P3
2023-07-04	0.591351657845487	-0.356536945377497	0.23481471246799	0.0121827099991295	0.0116526175828084	0.016858289339493	Fish	B2P3
2023-07-05	0.798123294226164	-0.381200245835543	0.416923048390621	0.0188325841353616	0.0182320564047883	0.0262120984654578	Fish	B2P3
2023-07-06	1.01323712230049	-0.613289392214957	0.399947730085537	0.0500923916752399	0.0513094555457192	0.0717070981991587	Fish	B2P3
2023-07-07	0.955159591495329	-0.580733179620809	0.374426411874521	0.0361227136825763	0.0363086132673777	0.0512168511448467	Fish	B2P3
2023-07-08	0.882196927146322	-0.550549188285674	0.331647738860648	0.0388648662774114	0.0382605879945402	0.0545376055987887	Fish	B2P3
2023-07-09	0.681041212667447	-0.168189395038601	0.512851817628846	0.0432643743546821	0.0435488425681377	0.061386543943494	Fish	B2P3
2023-07-10	1.15292768707233	-0.672339089507558	0.480588597564775	0.0417345179653828	0.0411747184296856	0.0586270196033087	Fish	B2P3
2023-07-11	1.21389454359155	-0.883411430657564	0.330483112933988	0.0741584796771477	0.074904739534123	0.105404934005485	Fish	B2P3
2023-07-12	1.00932854168639	-0.405002245786335	0.604326295900055	0.0254739009105731	0.0246787383899537	0.0354677283755455	Fish	B2P3
2023-07-13	0.860659746697138	-0.544923239990203	0.315736506706934	0.0181898217067319	0.0181528704316608	0.0256981773406473	Fish	B2P3
2023-07-14	0.715977162684951	-0.242098439519837	0.473878723165115	0.0129128924903468	0.0123798826658617	0.0178886636529328	Fish	B2P3
2023-07-15	0.657306267358103	-0.247039128867788	0.410267138490315	0.0126847031500265	0.0119613912699802	0.0174349240066554	Fish	B2P3
2023-07-16	0.77558131877762	-0.538364074066266	0.237217244711354	0.0106109819793542	0.0108197797916455	0.0151545561896705	Fish	B2P3
2023-06-23	1.4842485873948	-1.08225221217994	0.401996375214859	0.0460289539918957	0.0457618389207875	0.0649061669412095	Fish	B3P1
2023-06-24	1.52620987453385	-1.30853705878695	0.217672815746894	0.0469756189338323	0.0468582761915016	0.0663506354291778	Fish	B3P1
2023-06-25	0.552975147729618	0.267207226321155	0.820182374050773	0.0535791164185149	0.0540267551578062	0.0760894998608239	Fish	B3P1
2023-06-26	1.61584215753076	-1.82119435513864	-0.205352197607881	0.11769739182419	0.119052291628614	0.167410048038465	Fish	B3P1
2023-06-27	1.1048719198232	-0.910513186520332	0.194358733302866	0.0959867975114152	0.0951406362559827	0.135148828939398	Fish	B3P1
2023-06-28	0.999009012664141	-0.827967148655031	0.17104186400911	0.0434372530471516	0.042549351553133	0.0608049526755377	Fish	B3P1
2023-06-29	0.597339756273646	-0.0977541906109716	0.499585565662675	0.0457885425135076	0.0461239186755031	0.064992357239107	Fish	B3P1
2023-06-30	1.44057262733147	-0.556596351984521	0.883976275346946	0.0398250459234372	0.0396074095935444	0.0561674387658426	Fish	B3P1
2023-07-01	1.00441574411428	-0.588307176663805	0.416108567450474	0.0685151722404216	0.0673431503130952	0.0960699157969173	Fish	B3P1
2023-07-02	1.18199369070536	-0.876906328510823	0.305087362194536	0.0462585811410218	0.0465123019111756	0.0655991658350688	Fish	B3P1
2023-07-03	1.13666265835414	-0.879420392707601	0.257242265646538	0.0657145512592298	0.0649998960483603	0.0924304534961264	Fish	B3P1
2023-07-04	1.091943953035	-0.396240038467597	0.695703914567405	0.0353597546895204	0.0352368268312295	0.0499193972002579	Fish	B3P1
2023-07-05	1.48640414944141	-0.126800318701787	1.35960383073962	0.0726996259457728	0.0731898775363995	0.103160039678397	Fish	B3P1
2023-07-06	0.457410312593068	1.18985739858115	1.64726771117422	0.0958671531414958	0.0951847953123785	0.135094989951939	Fish	B3P1
2023-07-07	1.38856402407871	-0.511425817917679	0.877138206161032	0.113924483347142	0.114112619321348	0.16124663653637	Fish	B3P1
2023-07-08	0.599472127278971	1.56567361028678	2.16514573756575	0.0878542187070327	0.0874413307399497	0.123953015559108	Fish	B3P1
2023-07-09	0.0266792408918281	2.06454859298866	2.09122783388048	0.0508600365781587	0.0499521444515623	0.071287867523453	Fish	B3P1
2023-07-10	0.023814013326967	2.3085859658196	2.33239997914656	0.0679907682910766	0.0677266251654175	0.0959668709977971	Fish	B3P1
2023-07-11	1.14182594522507	1.57425834184448	2.71608428706955	0.0635834610023485	0.0594099985636643	0.0870195635611427	Fish	B3P1
2023-07-12	1.63979212506584	0.799333124578641	2.43912524964448	0.065638969893852	0.0662478028236506	0.0932590250200338	Fish	B3P1
2023-07-13	2.98564500708971	-4.26504113347263	-1.27939612638292	0.332517788681851	0.333726055189575	0.471106314649106	Fish	B3P1
2023-07-14	2.31009326805097	-2.12294431200583	0.187148956045139	0.109073679358697	0.111487018664506	0.155969301016398	Fish	B3P1
2023-07-15	1.44611825204563	-1.09279982630036	0.353318425745271	0.120216708892123	0.119413092179377	0.169444810132072	Fish	B3P1
2023-07-16	1.73584761777082	-1.76807152673286	-0.0322239089620398	0.133813437346436	0.133459539139955	0.188990699776253	Fish	B3P1
2023-06-23	0.917711214689358	-0.623591428154703	0.294119786534655	0.0311739551398563	0.0308099572634936	0.0438300005206488	Fish	B3P2
2023-06-24	1.00019268082074	-0.802011203066633	0.198181477754102	0.0438619031840309	0.0436334194278658	0.0618687468912483	Fish	B3P2
2023-06-25	0.35082142199149	0.178686534282	0.52950795627349	0.024185143452631	0.0236440086660456	0.0338224823102087	Fish	B3P2
2023-06-26	-0.197335304034164	0.320637008168162	0.123301704133998	0.111470077517868	0.11253554871583	0.158397689082299	Fish	B3P2
2023-06-27	0.925822602710668	-0.919112137136203	0.00671046557446497	0.067161385863968	0.0668829376489	0.094783854636301	Fish	B3P2
2023-06-28	0.369633309128725	-0.12472984190899	0.244903467219736	0.0443151308030192	0.0440690864694571	0.0624973215453365	Fish	B3P2
2023-06-29	1.00659699220735	-0.684880218630627	0.32171677357672	0.0450580724962148	0.0456289490520491	0.0641266784471849	Fish	B3P2
2023-06-30	1.36917383769582	-0.846440131062339	0.522733706633479	0.0510905720842314	0.0506819999504627	0.0719646557337194	Fish	B3P2
2023-07-01	0.38029427883679	-0.0374781527199881	0.342816126116802	0.0188221293192476	0.0184038201964128	0.0263243831823724	Fish	B3P2
2023-07-02	0.69336836112995	-0.258234389680358	0.435133971449592	0.0287793918133474	0.0277284973838613	0.0399640208226471	Fish	B3P2
2023-07-03	0.942392209061104	-0.808966997661698	0.133425211399406	0.0712630891062846	0.0697011853268975	0.0996829128032722	Fish	B3P2
2023-07-04	0.507673392446158	-0.1146602547525	0.393013137693657	0.054427109353459	0.0540047196685363	0.0766734633302199	Fish	B3P2
2023-07-05	0.234707101156434	0.281457232334172	0.516164333490606	0.0325235535321949	0.0321349812376383	0.045721313995826	Fish	B3P2
2023-07-06	0.0510411876882703	0.81759352179123	0.8686347094795	0.0366208333209154	0.0369019110766037	0.0519888110483769	Fish	B3P2
2023-07-07	0.323127680607527	0.499896205305557	0.823023885913084	0.032697846019591	0.032786675748399	0.0463045920071815	Fish	B3P2
2023-07-08	0.420464184584213	0.424778981006129	0.845243165590343	0.0328191593759773	0.0326652092438166	0.0463045690735604	Fish	B3P2
2023-07-09	0.447004022557024	0.807143961291344	1.25414798384837	0.0313114860048679	0.030360576513888	0.0436139170688518	Fish	B3P2
2023-07-10	0.721135685993887	0.870972363857889	1.59210804985178	0.0458252276341718	0.0458070261048293	0.0647937892725235	Fish	B3P2
2023-07-11	0.201194028607981	1.48852570533347	1.68971973394145	0.0753754990875381	0.0761584269651303	0.107152096855351	Fish	B3P2
2023-07-12	0.809254463101807	0.959592465934043	1.76884692903585	0.0815297533771756	0.0822381647599175	0.11580248887145	Fish	B3P2
2023-07-13	-0.100921922297325	-0.532626661498027	-0.633548583795352	0.387451058890367	0.380838248235346	0.543282702056889	Fish	B3P2
2023-07-14	1.67516705306614	-1.35605939556329	0.31910765750285	0.120151840467595	0.120139266870763	0.169911471690392	Fish	B3P2
2023-07-15	0.765737669939059	-0.0200135811893731	0.745724088749686	0.0615111282611118	0.0603223203736129	0.0861533588156129	Fish	B3P2
2023-07-16	1.47719179401892	-1.1004549290893	0.376736864929622	0.035983576348811	0.0370379811020869	0.0516394210944435	Fish	B3P2
2023-06-23	0.225961818565703	-0.175873171190102	0.0500886473756016	0.0154185557394752	0.0151504216750299	0.0216163627380399	no Fish	B2P4
2023-06-24	0.0120600643869571	0.231769669144123	0.24382973353108	0.029492105246364	0.0295614716460947	0.0417572134815707	no Fish	B2P4
2023-06-25	0.617473070464096	-1.02294658270998	-0.40547351224588	0.0576221125906834	0.0577276897409966	0.081564661601984	no Fish	B2P4
2023-06-26	-0.00674439332696328	0.228735223012063	0.221990829685099	0.0325926310709593	0.0321158675876657	0.0457570601223039	no Fish	B2P4
2023-06-27	0.175192184656613	-0.037276823279792	0.137915361376821	0.00887849914813935	0.00884123566823568	0.0125297723548672	no Fish	B2P4
2023-06-28	0.222010877086428	-0.0761517771325315	0.145859099953896	0.0124414232672975	0.0125253080665747	0.0176542446759597	no Fish	B2P4
2023-06-29	0.183009789592669	-0.106104371424266	0.0769054181684031	0.0106723006137345	0.0105794104865345	0.0150273725791475	no Fish	B2P4
2023-06-30	0.341204624937482	-0.153933403429787	0.187271221507694	0.0203225062027061	0.0200055560656212	0.0285171269915772	no Fish	B2P4
2023-07-01	0.0355138476802774	0.159221187679544	0.194735035359821	0.0107385621347567	0.0105374669277572	0.0150450964096481	no Fish	B2P4
2023-07-02	0.216414796132631	0.0242518273157221	0.240666623448354	0.0152642650377168	0.0149788428588865	0.0213860590229448	no Fish	B2P4
2023-07-03	0.176521603425684	-0.0368944390711058	0.139627164354578	0.00826791397291418	0.00826436591276147	0.0116900874848533	no Fish	B2P4
2023-07-04	0.358073961281437	-0.218637084079458	0.139436877201979	0.033144908686507	0.0334131059390365	0.047064005570395	no Fish	B2P4
2023-07-05	0.164908991513005	-0.0200374280912642	0.14487156342174	0.0278619521672337	0.0274579949094011	0.0391181526022627	no Fish	B2P4
2023-07-06	0.226902907419517	-0.116511514416719	0.110391393002798	0.0456610333577261	0.0456491610198897	0.0645660581816421	no Fish	B2P4
2023-07-07	0.333177346468042	-0.170323178893832	0.16285416757421	0.0292127539242633	0.0287345355826852	0.0409763166596531	no Fish	B2P4
2023-07-08	0.365898110768473	-0.233154598532709	0.132743512235764	0.0170602042221647	0.0167868547009937	0.0239342653711	no Fish	B2P4
2023-07-09	0.276352726317255	-0.118613048333335	0.15773967798392	0.0261563474268091	0.02633527484844	0.0371173977004695	no Fish	B2P4
2023-07-10	0.466110872542696	-0.173243772385745	0.292867100156952	0.0426847235610786	0.0419321871263679	0.0598355575112861	no Fish	B2P4
2023-07-11	0.178651302299518	0.0832106828378542	0.261861985137372	0.0224542813048582	0.0226900476785976	0.0319222964802775	no Fish	B2P4
2023-07-12	0.319152341760474	-0.100988882163902	0.218163459596572	0.0311417229217365	0.0316888708838368	0.0444296235008433	no Fish	B2P4
2023-07-13	0.319785039673524	-0.0179304763392172	0.301854563334307	0.0199805602745255	0.0200129658219142	0.0282797027896874	no Fish	B2P4
2023-07-14	0.265687961837752	-0.0184134123443014	0.247274549493451	0.0107919979332795	0.0107183126202467	0.0152101756997495	no Fish	B2P4
2023-07-15	0.343641528839154	-0.0818819292848137	0.26175959955434	0.0125433261905022	0.0124203173545578	0.0176521759312915	no Fish	B2P4
2023-07-16	0.30529518702085	-0.149165686712589	0.156129500308261	0.00854066611830555	0.00878262476159454	0.0122506112274999	no Fish	B2P4
2023-06-23	0.167308206503503	-0.376703071205646	-0.209394864702143	0.00971868601226737	0.00953297572312538	0.0136136139192626	no Fish	B1P4
2023-06-24	0.0567181438419953	-0.19661247620143	-0.139894332359435	0.0111906546145213	0.0111595584961019	0.0158040025477544	no Fish	B1P4
2023-06-25	0.174002609230743	-0.384409022342491	-0.210406413111748	0.0145022281512169	0.0143351454412797	0.0203914446808604	no Fish	B1P4
2023-06-26	0.126010770863845	-0.191126933582955	-0.0651161627191094	0.0108608141476788	0.0106637580164431	0.0152208087493298	no Fish	B1P4
2023-06-27	0.0511683868836362	-0.184803470322034	-0.133635083438398	0.00977637537517082	0.00896849375664952	0.0132669286475547	no Fish	B1P4
2023-06-28	0.325750656642219	-0.444970317012458	-0.119219660370239	0.00968597981184551	0.0100106115690347	0.0139294848756718	no Fish	B1P4
2023-06-29	0.22781445291177	-0.344851603478101	-0.117037150566331	0.0107691509114112	0.0099602846325985	0.0146690790888565	no Fish	B1P4
2023-06-30	0.254373759945847	-0.321348087227088	-0.0669743272812403	0.0119626964249638	0.011242546549923	0.0164164843582001	no Fish	B1P4
2023-07-01	0.279706300808114	-0.369666796790869	-0.0899604959827557	0.0105481409490632	0.0102943239581296	0.0147389410486719	no Fish	B1P4
2023-07-02	0.218765081163557	-0.193161745175552	0.0256033359880058	0.00926445757091073	0.00888320627080426	0.0128351676160797	no Fish	B1P4
2023-07-03	0.25911268706228	-0.283978271166124	-0.0248655841038439	0.00883508835598427	0.00862393867286934	0.0123462992224982	no Fish	B1P4
2023-07-04	0.122529298433237	-0.144520824092313	-0.0219915256590751	0.0157874997854661	0.0156657614763852	0.0222409809161171	no Fish	B1P4
2023-07-05	0.209663934952465	-0.0960278144725932	0.113636120479872	0.0259374962519733	0.0270822602084541	0.0374993670589191	no Fish	B1P4
2023-07-06	0.416487186891828	-0.35241234942073	0.0640748374710981	0.0325724412392673	0.0330457189447974	0.0464002528965529	no Fish	B1P4
2023-07-07	0.383100274786812	-0.322824169693723	0.0602761050930883	0.0278753552287291	0.0283007756927901	0.0397236621416185	no Fish	B1P4
2023-07-08	0.356887674168532	-0.116668683783021	0.240218990385511	0.0363702032357555	0.0366408692612539	0.0516269792224033	no Fish	B1P4
2023-07-09	0.433721060383237	-0.216325182959519	0.217395877423718	0.0292194801177617	0.0299558577829388	0.0418465223628431	no Fish	B1P4
2023-07-10	0.358912438039795	-0.0387675141711576	0.320144923868638	0.037098719848888	0.0376236218597556	0.0528379781622286	no Fish	B1P4
2023-07-11	0.432403557004692	-0.345818079025122	0.0865854779795703	0.0334100483905462	0.0341368645869392	0.0477656451572221	no Fish	B1P4
2023-07-12	0.221754497085861	0.0156549723596243	0.237409469445485	0.0216619039977211	0.022006380628352	0.030879100912533	no Fish	B1P4
2023-07-13	0.316377710735615	-0.154571106948763	0.161806603786852	0.0118255424581847	0.0121334286538415	0.0169429497233566	no Fish	B1P4
2023-07-14	0.313487143745094	-0.299587885273679	0.0138992584714143	0.00927936021872314	0.0093122041167192	0.013146241728352	no Fish	B1P4
2023-07-15	0.305806978315519	-0.285523937765228	0.0202830405502908	0.0112280362603064	0.0108448926936367	0.0156102689214263	no Fish	B1P4
2023-07-16	0.216119417543554	-0.399438562881116	-0.183319145337563	0.0101784457682201	0.00931253360012106	0.0137957979221929	no Fish	B1P4
2023-06-23	0.114598821508671	1.12767831383069	1.24227713533936	0.0399626357928501	0.0398492319076147	0.0564355698397637	no Fish	ERL85
2023-06-24	-0.254754978880256	0.684578878656141	0.429823899775884	0.0613643458289205	0.0613610160070291	0.0867799356097147	no Fish	ERL85
2023-06-25	-0.14081677326905	1.4466739792748	1.30585720600575	0.0428920772108919	0.0418265663830206	0.0599098651547334	no Fish	ERL85
2023-06-26	-0.879547143753335	2.38053160496245	1.50098446120912	0.0693802389547213	0.0678667290922476	0.0970541625850987	no Fish	ERL85
2023-06-27	-0.0648610469880832	2.25686558783703	2.19200454084895	0.0464489825420802	0.0458139697418774	0.0652413044221537	no Fish	ERL85
2023-06-28	-0.323229273531483	1.98002432146825	1.65679504793676	0.0468423569821797	0.0468441828316793	0.066246387620864	no Fish	ERL85
2023-06-29	0.521770987671642	1.36889514645056	1.8906661341222	0.058773000486794	0.0590179601566555	0.0832909671409407	no Fish	ERL85
2023-06-30	-1.28411341418578	3.76184343409765	2.47773001991188	0.0691920826910781	0.0706898413558171	0.0989171268185625	no Fish	ERL85
2023-07-01	-0.572843305292712	2.20709053788269	1.63424723258997	0.0513954631578522	0.0525163591643023	0.0734810289332161	no Fish	ERL85
2023-07-02	0.76291643584147	1.37588876481609	2.13880520065756	0.0526735293874343	0.053761372929606	0.0752647720876445	no Fish	ERL85
2023-07-03	0.251840802415678	1.17635749793216	1.42819830034783	0.0487121979896986	0.0478025545090042	0.0682492670332357	no Fish	ERL85
2023-07-04	-0.020278449885871	1.34908233297056	1.32880388308469	0.0553618340676888	0.0551469155751175	0.0781416340294177	no Fish	ERL85
